ID,P17,P45,P73,P84,P100,P112,P5,P10,P39,P107,P3,P15,P48,P75,P101,P24,P42,P76,P99
G0_2PL_2_5,119119,196196,282282,301301,352360,382385,082082,105108,177179,372372,090090,127127,201201,279279,346346,145145,194194,288291,344358
G0_2PL_2_6,119123,196196,279282,301301,352360,382382,082082,105108,179179,372372,090092,127127,201201,268268,346346,145145,192194,291291,344344
G0_2PL_4_1,119123,196196,279282,301301,352352,382385,082082,105108,177179,363372,090090,123123,201201,268268,346346,145145,192192,291291,344358
G0_2PL_4_10,119123,196196,279282,301301,352360,382382,082082,105108,179179,372372,090092,123123,201201,268268,346346,145145,192194,288291,344344
G0_2PL_4_11,119123,196196,282282,301301,352352,382385,082082,105108,177179,363372,090090,127127,201201,268268,346346,145145,194194,291291,344358
G0_2PL_4_12,119123,196196,279282,301301,352360,385385,082082,105108,177177,363372,090092,123127,201201,268268,346346,145145,190194,288291,358358
G0_2PL_4_13,119119,196196,279282,301301,352352,382385,082082,105108,177179,363372,090090,123123,201201,268268,346346,145145,192192,291291,344358
G0_2PL_4_14,119123,196196,279282,301301,352360,385385,082082,105108,177177,372372,090092,127127,201201,268268,346346,145145,190194,288291,358358
G0_2PL_4_15,119123,196196,279282,301301,352352,382385,082082,105108,177179,372372,090092,127127,201201,268268,346346,145145,192194,288291,344358
G0_2PL_4_16,119123,196196,282282,301301,352352,382385,082082,105108,177179,372372,090090,123127,201201,268268,346346,145145,194194,288291,344358
G0_2PL_4_17,119123,196196,279282,301301,352360,385385,082082,105108,177177,372372,090090,127127,201201,268268,346346,145145,190194,288291,358358
G0_2PL_4_18,119123,196196,279282,301301,352360,382385,082082,105108,177179,363372,090092,123123,201201,268268,346346,145145,192194,288291,344358
G0_2PL_4_2,119123,196196,279282,301301,352360,382382,082082,105108,179179,372372,090092,123127,201201,268268,346346,145145,192194,288291,344344
G0_2PL_4_3,119123,196196,279282,301301,352352,385385,073079,105108,177177,372372,090090,127127,201201,268268,346346,145145,190194,291291,358358
G0_2PL_4_4,119123,196196,282282,301301,352352,382385,082082,105108,177179,363372,090090,127127,201201,268268,346346,145145,194194,291291,344358
G0_2PL_4_5,119119,196196,279282,301301,352352,382382,082082,105108,179179,363372,090090,123127,201201,268268,346346,145145,192194,291291,344344
G0_2PL_4_6,123123,196196,279282,301301,352360,382385,082082,105108,177179,372372,090090,127127,201201,268268,346346,145145,194194,288288,344358
G0_2PL_4_7,119123,196196,282282,301301,360360,382385,082082,105108,177179,372372,090092,127127,201201,268268,346346,145145,192194,288291,344358
G0_2PL_4_8,119123,196196,279282,301301,352360,385385,082082,105108,177177,363372,090092,123127,201201,268268,346346,145145,190194,288291,358358
G0_2PL_4_9,119123,196196,279282,301301,352360,382385,082082,105108,177179,372372,090092,127127,201201,268279,346346,145145,192194,288291,344358
G0_2PL_5_1,119123,196196,282282,301301,352360,382385,082082,105108,177179,363363,090090,127127,201201,279279,346346,145145,192192,288291,344358
G0_2PL_5_10,123123,196196,279282,301301,352352,385385,082082,105108,177177,363372,090092,127127,201201,268279,346346,145145,194194,288288,358358
G0_2PL_5_11,119123,193193,279282,301301,352352,382382,082082,105108,179179,363372,090090,127127,201201,268279,346346,145145,192192,291291,344344
G0_2PL_5_12,119119,196196,282282,301301,352352,385385,082082,105108,177177,363372,090090,127127,201201,268279,346346,145145,192194,288291,358358
G0_2PL_5_13,123123,196196,279282,301301,352352,382382,073079,105108,179179,363372,090092,127127,201201,268279,346346,145145,192194,288288,344344
G0_2PL_5_14,119123,193196,279279,301301,352352,382385,082082,105108,177179,372372,090090,127127,201201,279279,346346,145145,192194,288291,344358
G0_2PL_5_15,119119,196196,279282,301301,352352,382385,082082,105108,177179,372372,092092,123127,201201,268268,346346,145145,192194,291291,344358
G0_2PL_5_16,119123,193193,279282,301301,352352,382382,082082,105108,179179,372372,090090,127127,201201,279279,346346,145145,192192,291291,344344
G0_2PL_5_17,119123,193196,282282,301301,352352,382385,082082,105108,177179,363363,090090,127127,201201,268279,346346,145145,192194,288288,344358
G0_2PL_5_18,119123,196196,282282,301301,352360,382385,073073,105108,177179,363372,090092,123127,201201,268279,346346,145145,194194,291291,344358
G0_2PL_5_2,119123,196196,279282,301301,352352,382385,082082,105108,177179,363372,092092,123123,201201,268268,346346,145145,192192,288291,344358
G0_2PL_5_3,123123,196196,282282,301301,352352,382385,082082,105108,177179,363363,090092,123127,201201,268268,346346,145145,194194,288291,344358
G0_2PL_5_4,119123,193193,279282,301301,352352,382382,082082,105108,179179,363372,090090,127127,201201,279279,346346,145145,192192,291291,344344
G0_2PL_5_5,119123,196196,279282,301301,352360,382385,082082,105108,177179,363372,090092,127127,201201,268279,346346,145145,192194,288291,344358
G0_2PL_5_6,123123,193196,282282,301301,352360,382385,082082,105108,177179,363363,092092,127127,201201,268268,346346,145145,194194,288291,344358
G0_2PL_5_7,119123,196196,279279,301301,352352,385385,082082,105108,177177,372372,090090,127127,201201,279279,346346,145145,192194,288291,358358
G0_2PL_5_8,119123,196196,279282,301301,352352,385385,082082,105108,177177,363372,090092,123127,201201,268279,346346,145145,194194,288291,358358
G0_2PL_5_9,123123,196196,279282,301301,352352,385385,073073,105108,177177,363372,090090,123127,201201,279279,346346,145145,192194,288288,358358
G0_2PS_2_1,119119,196196,282282,301301,352360,385385,082082,105108,177177,372372,090092,123127,201201,268279,346346,145145,190192,291291,358358
G0_2PS_2_10,119123,193196,279282,301301,352360,382385,082082,105108,177179,363372,090092,127127,201201,268279,346346,145145,192194,288291,344358
G0_2PS_2_11,119123,196196,279282,301301,352360,385385,082082,105108,177177,363372,090092,123127,201201,268279,346346,145145,190192,291291,358358
G0_2PS_2_12,119123,196196,279282,301301,360360,385385,082082,105108,177177,372372,090092,123123,201201,268268,346346,145145,192192,291291,358358
G0_2PS_2_13,119123,196196,279282,301301,352360,385385,082082,105108,177177,363372,090092,123127,201201,268268,346346,145145,192192,291291,358358
G0_2PS_2_14,119123,196196,282282,301301,352360,382382,082082,105108,177179,363372,090092,127127,201201,268268,346346,145145,190192,291291,344344
G0_2PS_2_15,119123,193196,282282,301301,352352,382385,082082,105108,177179,363372,090090,123127,201201,268268,346346,145145,192192,291291,344358
G0_2PS_2_16,119119,196196,279279,301301,352352,385385,082082,105108,177177,372372,090090,127127,201201,279279,346346,145145,190192,288291,358358
G0_2PS_2_17,119119,196196,279279,301301,352360,385385,082082,105108,177177,372372,090092,127127,201201,268279,346346,145145,192192,291291,358358
G0_2PS_2_18,119119,196196,282282,301301,352352,382385,082082,105108,177179,363372,090092,123127,201201,268268,346346,145145,190192,288291,344358
G0_2PS_2_2,119119,196196,282282,301301,352352,382382,082082,105108,179179,363363,090090,123123,201201,268268,346346,145145,190192,291291,344344
G0_2PS_2_3,119123,196196,279279,301301,352352,385385,082082,105108,177177,372372,090090,127127,201201,268268,346346,145145,192192,291291,358358
G0_2PS_2_4,119123,193196,279282,301301,352352,385385,082082,105108,177177,372372,090090,127127,201201,268279,346346,145145,192194,288288,358358
G0_2PS_2_5,119123,196196,279282,301301,352360,382385,082082,105108,177179,363372,090092,123123,201201,268268,346346,145145,192192,291291,344358
G0_2PS_2_6,119119,196196,282282,301301,352352,385385,082082,105108,177177,372372,090090,127127,201201,268279,346346,145145,192192,288291,358358
G0_2PS_2_7,119119,196196,279282,301301,352352,385385,082082,105108,177177,372372,090090,123127,201201,279279,346346,145145,192194,291291,358358
G0_2PS_2_8,119119,196196,279282,301301,360360,382385,082082,105108,177179,372372,090092,123129,201201,268268,346346,145145,192192,291291,344358
G0_2PS_2_9,119123,193196,279279,301301,352360,382385,082082,105108,177179,372372,090092,123127,201201,268268,346346,145145,190192,288291,344358
G0_2PS_3_1,119123,196196,279282,301301,360360,385385,082082,105108,177177,363372,092092,123127,201201,268268,346346,145145,192192,291291,358358
G0_2PS_3_10,119119,196196,279282,301301,352360,382385,082082,105108,177179,372372,090092,123127,201201,268279,346346,145145,192192,291291,344358
G0_2PS_3_11,123123,196196,279282,301301,352360,385385,082082,105108,177177,363372,090092,123123,201201,268268,346346,145145,192192,291291,358358
G0_2PS_3_12,123123,196196,282282,301301,352360,382385,082082,105108,177179,372372,092092,127127,201201,268268,346346,145145,192192,291291,344358
G0_2PS_3_13,119119,196196,279279,301301,360360,382382,082082,105108,179179,372372,090092,127127,201201,268279,346346,145145,190192,288291,344344
G0_2PS_3_14,123123,196196,282282,301301,352360,385385,082082,105108,177177,372372,092092,123127,201201,268268,346346,145145,192194,288291,358358
G0_2PS_3_15,119119,196196,282282,301301,352360,385385,073079,105108,177177,363372,090090,123127,201201,268268,346346,145145,190190,291291,358358
G0_2PS_3_16,119123,196196,279282,301301,352360,385385,082082,105108,177177,372372,090092,127127,201201,268279,346346,145145,192192,288291,358358
G0_2PS_3_17,119119,196196,282282,301301,352352,385385,082082,105108,177177,372372,090090,123127,201201,268279,346346,145145,190192,291291,358358
G0_2PS_3_18,119123,196196,282282,301301,352360,385385,082082,105108,177177,363372,090092,123127,201201,268279,346346,145145,190192,291291,358358
G0_2PS_3_19,123123,196196,282282,301301,352360,385385,082082,105108,177177,363372,090092,127127,201201,268279,346346,145145,190192,291291,358358
G0_2PS_3_2,119123,196196,279282,301301,352360,385385,082082,105108,177177,363372,090092,127127,201201,268279,346346,145145,192192,288291,358358
G0_2PS_3_3,123123,196196,282282,301301,352360,385385,082082,105108,177177,000000,090092,123127,201201,268268,000000,145145,192192,291291,358358
G0_2PS_3_4,119119,196196,279282,301301,352360,382382,082082,105108,179179,363372,090092,127127,201201,268279,346346,145145,190192,288291,344344
G0_2PS_3_5,119123,196196,282282,301301,352360,385385,082082,105108,177177,363372,090090,123127,201201,268268,346346,145145,190192,291291,358358
G0_2PS_3_6,119123,196196,282282,301301,352360,382385,073079,105108,177179,363372,090092,123127,201201,268268,346346,145145,192192,288291,344358
G0_2PS_3_7,119123,196196,282282,301301,352360,382385,073079,105108,177179,363372,090092,123127,201201,268279,346346,145145,190192,291291,344358
G0_2PS_3_8,119123,196196,279282,301301,352352,385385,073073,105108,177177,372372,090092,123127,201201,268268,346346,145145,190192,291291,358358
G0_2PS_3_9,119123,196196,279282,301301,352352,382385,082082,105108,177179,372372,090090,123123,201201,279279,346346,145145,192192,291291,344358
G0_2PS_5_1,119123,196196,279282,301301,352352,382385,073079,105108,177179,363372,090092,123127,201201,268268,346346,145145,190194,291291,344358
G0_2PS_5_10,119119,196196,282282,301301,360360,385385,082082,105108,177177,363363,090092,127127,201201,268279,346346,145145,192192,288291,344358
G0_2PS_5_11,119119,196196,282282,301301,352352,382385,073079,105108,177179,363372,090090,123123,201201,268268,346346,145145,192192,291291,344358
G0_2PS_5_12,119123,193193,282282,301301,352360,382382,082082,105108,179179,363363,090092,127127,201201,268268,346346,145145,192192,288288,344344
G0_2PS_5_13,119123,196196,279279,301301,352360,385385,082082,105108,177177,372372,090092,123123,201201,268268,346346,145145,192192,291291,358358
G0_2PS_5_14,119119,196196,279282,301301,352360,382385,082082,105108,177179,363372,090090,127127,201201,268279,346346,145145,192192,288288,344358
G0_2PS_5_15,119123,193196,282282,301301,352360,382382,082082,105108,177179,363363,090092,127127,201201,268268,346346,145145,192192,288291,344344
G0_2PS_5_16,119119,196196,279282,301301,352360,385385,073079,105108,177177,363372,090092,127127,201201,268268,346346,145145,192194,291291,358358
G0_2PS_5_17,119123,196196,279282,301301,352352,385385,082082,105108,177177,363372,090090,123123,201201,268279,346346,145145,190192,291291,358358
G0_2PS_5_18,119123,196196,279279,301301,352360,382382,082082,105108,179179,372372,090092,123127,201201,268268,346346,145145,190194,291291,344344
G0_2PS_5_2,119119,193196,282282,301301,352360,382382,082082,105108,179179,363363,090092,127127,201201,268268,346346,145145,192192,288291,344344
G0_2PS_5_3,119119,193196,282282,301301,352352,382382,073079,105108,179179,363372,090092,123123,201201,268268,346346,145145,192192,291291,344344
G0_2PS_5_4,119123,196196,279282,301301,352352,385385,073079,105108,177177,372372,090092,127127,201201,268268,346346,145145,192194,291291,358358
G0_2PS_5_5,119119,196196,279282,301301,352352,385385,082082,105108,177177,363372,090090,127127,201201,268279,346346,145145,192192,291291,358358
G0_2PS_5_6,119123,193196,282282,301301,352360,382382,082082,105108,177179,363363,090092,127127,201201,268268,346346,145145,190192,288291,344344
G0_2PS_5_7,119123,196196,282282,301301,352352,382385,082082,105108,177177,363372,090092,123127,201201,268279,346346,145145,192192,291291,344358
G0_2PS_5_8,119119,196196,279279,301301,360360,382385,082082,105108,177179,372372,092092,123127,201201,268268,346346,145145,192194,291291,344344
G0_2PS_5_9,119123,193193,282282,301301,352360,382382,082082,105108,179179,363363,090092,127127,201201,268268,346346,145145,192192,288288,344344
G0_2PS_6_1,119123,196196,279282,301301,352360,385385,082082,105108,177177,372372,090090,123127,201201,268279,346346,145145,192192,288291,358358
G0_2PS_6_10,119123,193196,282282,301301,352360,382385,082082,105108,177179,372372,090092,127127,201201,268279,346346,145145,192194,288291,344358
G0_2PS_6_11,119119,196196,279282,301301,352352,382385,073073,105108,177179,372372,090092,123127,201201,268279,346346,145145,190194,288291,344358
G0_2PS_6_12,000000,196196,282282,301301,352360,385385,000000,000000,177177,363363,000000,139139,201201,268268,346346,000000,192194,288291,358358
G0_2PS_6_13,119123,193196,279282,301301,352352,382385,082082,105108,177179,372372,090092,123127,201201,268268,346346,145145,192194,288291,344358
G0_2PS_6_14,119123,196196,279282,301301,352360,382385,073079,105108,177179,372372,090092,123127,201201,268279,346346,145145,190192,288291,344358
G0_2PS_6_15,119123,196196,282282,301301,352352,382385,073079,105108,177179,372372,090092,123127,201201,268268,346346,145145,190192,288291,344358
G0_2PS_6_16,119119,196196,279282,301301,352352,385385,082082,105108,177177,372372,090090,127127,201201,268279,346346,145145,194194,291291,358358
G0_2PS_6_17,119119,196196,279282,301301,352360,382385,082082,105108,177179,372372,090092,127127,201201,268279,346346,145145,192194,288291,344358
G0_2PS_6_18,119123,196196,279282,301301,352352,385385,082082,105108,177177,372372,090090,123127,201201,268279,346346,145145,192192,288291,358358
G0_2PS_6_19,119119,196196,282282,301301,352352,382385,082082,105108,177179,372372,090090,123127,201201,279279,346346,145145,192194,291291,344358
G0_2PS_6_2,119123,196196,279279,301301,352360,385385,073079,105108,177177,372372,090092,123127,201201,268268,346346,145145,192192,288291,358358
G0_2PS_6_3,119119,193196,279279,301301,352352,382385,073079,105108,177179,372372,090090,127127,201201,268268,346346,145145,192192,291291,344358
G0_2PS_6_4,119123,196196,279282,301301,352352,382385,082082,105108,177179,363372,090090,123127,201201,268279,346346,145145,194194,288291,344358
G0_2PS_6_5,119119,193196,279279,301301,352352,382385,082082,105108,177179,372372,090090,127127,201201,268279,346346,145145,192192,288291,344358
G0_2PS_6_6,119123,196196,279282,301301,352360,385385,082082,105108,177177,372372,090092,127127,201201,268279,346346,145145,192192,288288,358358
G0_2PS_6_7,119123,196196,282282,301301,352352,385385,082082,105108,177177,363372,090090,127127,201201,268279,346346,145145,192192,291291,358358
G0_2PS_6_8,123123,196196,282282,301301,352352,382385,082082,105108,177179,363363,092092,000000,201201,268268,346346,145145,190192,291291,344358
G0_2PS_6_9,119123,196196,282282,301301,352352,385385,082082,105108,177177,363372,090090,127127,201201,279279,346346,145145,192192,291291,358358
G0_3PL_1_1,119119,196196,282285,301301,352352,385385,073073,108111,177177,369372,092092,123127,201201,268268,346346,148148,194194,288291,344344
G0_3PL_1_2,119119,196196,279282,301301,352352,382385,073076,108111,177179,372372,092092,121127,201201,268268,360360,148148,194194,291291,344363
G0_3PL_1_3,119119,196196,282282,301301,352352,382385,076076,108111,177177,372372,088090,121123,201201,266268,346346,148148,194194,291291,344358
G0_3PL_1_4,119119,196196,282282,301301,352362,385385,082082,000000,177177,372372,090092,121123,201201,268268,346346,148148,194194,288291,344344
G0_3PL_1_5,119119,193196,282282,301301,362362,382382,082082,000000,175175,372372,088090,123127,201201,266268,360360,148148,194194,288288,363363
G0_3PL_1_6,119119,196196,279282,301301,352352,382382,076076,108111,175177,372372,092092,123127,201201,266268,346346,148148,194194,291291,358363
G0_3PL_1_7,119119,193196,279282,301301,352352,382385,082082,000000,177179,372372,092092,121123,201201,268268,346346,148148,192194,291291,344363
G0_3PL_1_8,119119,193196,282282,301301,362362,382385,082082,000000,177179,372372,088092,127127,201201,266268,360360,148148,194194,275288,344363
G0_3PL_4_1,119119,193193,279279,301301,352352,385385,073073,108111,177177,372372,090090,127127,201201,268268,346346,148148,194194,275291,344344
G0_3PL_4_10,119119,193193,285285,301301,362362,382382,082082,105108,179179,372372,088090,127127,201201,266268,346346,148148,194194,275275,363363
G0_3PL_4_11,119119,193196,279285,301301,352360,382382,073073,108111,179179,369372,090090,127129,201201,268279,346346,148148,192194,275291,363363
G0_3PL_4_12,119119,193193,279285,301301,352362,382385,073073,108111,177177,369372,092092,121127,201201,268268,346346,148148,190194,291291,358363
G0_3PL_4_13,119119,193196,282282,301301,352352,382385,082082,000000,177177,372372,088090,121123,201201,266268,346346,148148,194194,275288,344358
